month,Price,quantity
2014-01-01,1.3499999999999999,16.0
2014-02-01,1.3499999999999999,11.0
2014-03-01,1.3499999999999999,9.0
2014-04-01,1.3499999999999999,10.0
2014-05-01,1.3499999999999999,9.0
2014-06-01,1.3305641025641024,20.0
2014-07-01,1.3599999999999997,32.0
2014-08-01,1.3599999999999999,19.0
2014-09-01,1.3599999999999997,35.0
2014-10-01,1.3599999999999997,16.0
2014-11-01,1.3599999999999999,11.0
2014-12-01,1.36,5.0
2015-01-01,1.36,8.0
2015-02-01,1.417777777777778,20.0
2015-03-01,1.4899999999999995,24.0
2015-04-01,1.4582142857142857,16.0
2015-05-01,1.49,7.0
2015-06-01,1.342107584304019,0.0
2015-07-01,1.342107584304019,0.0
2015-08-01,1.342107584304019,0.0
2015-09-01,1.342107584304019,0.0
2015-10-01,1.342107584304019,0.0
2015-11-01,1.342107584304019,0.0
2015-12-01,1.342107584304019,0.0
2016-01-01,1.49,8.0
2016-02-01,1.49,4.0
2016-03-01,1.4899999999999998,22.0
2016-04-01,1.49,18.0
2016-05-01,1.4899999999999993,28.0
2016-06-01,1.49,25.0
2016-07-01,1.1821052631578945,44.0
2016-08-01,1.3221052631578942,44.0
2016-09-01,1.4899999999999993,60.0
2016-10-01,1.4899999999999995,31.0
2016-11-01,1.49,5.0
2016-12-01,0.7272000000000001,16.0
2017-01-01,0.7573684210526316,49.0
2017-02-01,0.75,6.0
2017-03-01,1.342107584304019,0.0
2017-04-01,1.342107584304019,0.0
2017-05-01,1.342107584304019,0.0
2017-06-01,1.342107584304019,0.0
2017-07-01,1.342107584304019,0.0
2017-08-01,1.342107584304019,0.0
2017-09-01,1.342107584304019,0.0
2017-10-01,1.342107584304019,0.0
2017-11-01,1.342107584304019,0.0
2017-12-01,1.342107584304019,0.0
2018-01-01,1.342107584304019,0.0
2018-02-01,1.342107584304019,0.0
2018-03-01,1.342107584304019,0.0
2018-04-01,1.342107584304019,0.0
2018-05-01,1.342107584304019,0.0
2018-06-01,1.342107584304019,0.0
2018-07-01,1.342107584304019,0.0
2018-08-01,1.342107584304019,0.0
2018-09-01,1.342107584304019,0.0
2018-10-01,1.342107584304019,0.0
2018-11-01,1.342107584304019,0.0
2018-12-01,1.342107584304019,0.0
