month,Price,quantity
2014-01-01,2.25,6.0
2014-02-01,2.25,69.0
2014-03-01,2.25,5.0
2014-04-01,2.25,83.0
2014-05-01,2.25,77.0
2014-06-01,2.2157024630541873,79.0
2014-07-01,2.2478269230769232,62.0
2014-08-01,2.50679012345679,103.0
2014-09-01,2.6154615384615387,82.0
2014-10-01,2.6230769230769235,32.0
2014-11-01,2.63,58.0
2014-12-01,2.6299999999999994,37.0
2015-01-01,2.7940625000000003,105.0
2015-02-01,3.005,105.0
2015-03-01,3.0050000000000003,67.0
2015-04-01,3.005,20.0
2015-05-01,2.9888640000000004,89.0
2015-06-01,3.0049999999999994,24.0
2015-07-01,3.005000000000001,47.0
2015-08-01,2.990333333333333,68.0
2015-09-01,3.005,24.0
2015-10-01,3.009285714285713,37.0
2015-11-01,2.950233333333332,40.0
2015-12-01,3.0,20.0
2016-01-01,3.0049999999999994,22.0
2016-02-01,3.0049999999999994,17.0
2016-03-01,3.0050000000000003,43.0
2016-04-01,3.0049999999999994,16.0
2016-05-01,3.0049999999999994,16.0
2016-06-01,3.0049999999999994,25.0
2016-07-01,2.909277296300422,0.0
2016-08-01,2.909277296300422,0.0
2016-09-01,3.0049999999999994,20.0
2016-10-01,2.909277296300422,0.0
2016-11-01,3.0049999999999994,12.0
2016-12-01,3.0049999999999994,26.0
2017-01-01,3.0049999999999994,24.0
2017-02-01,3.0049999999999994,16.0
2017-03-01,3.0049999999999994,20.0
2017-04-01,3.0049999999999994,19.0
2017-05-01,3.0049999999999994,41.0
2017-06-01,3.005,34.0
2017-07-01,3.0049999999999994,26.0
2017-08-01,3.1499999999999995,20.0
2017-09-01,3.149999999999999,60.0
2017-10-01,3.15,11.0
2017-11-01,3.149999999999999,29.0
2017-12-01,2.909277296300422,0.0
2018-01-01,3.1750000000000003,20.0
2018-02-01,2.909277296300422,0.0
2018-03-01,3.174999999999999,87.0
2018-04-01,3.175,12.0
2018-05-01,3.1044444444444443,33.0
2018-06-01,3.174999999999999,44.0
2018-07-01,3.1749999999999994,44.0
2018-08-01,3.1749999999999994,37.0
2018-09-01,3.174999999999999,57.0
2018-10-01,3.1691699999999985,63.0
2018-11-01,3.174999999999999,51.0
2018-12-01,3.1749999999999985,50.0
