month,Price,quantity
2014-01-01,3.25,28.0
2014-02-01,3.25,47.0
2014-03-01,3.25,59.0
2014-04-01,3.25,81.0
2014-05-01,3.25,36.0
2014-06-01,3.209263157894737,59.0
2014-07-01,3.03,25.0
2014-08-01,3.03,24.0
2014-09-01,3.2700000000000005,48.0
2014-10-01,3.27,48.0
2014-11-01,3.270000000000001,48.0
2014-12-01,3.3338139160705977,0.0
2015-01-01,3.270000000000002,48.0
2015-02-01,3.2700000000000014,48.0
2015-03-01,3.2700000000000014,61.0
2015-04-01,3.2700000000000014,64.0
2015-05-01,3.241666666666667,38.0
2015-06-01,3.100000000000001,51.0
2015-07-01,3.100000000000001,83.0
2015-08-01,3.1,18.0
2015-09-01,3.064285714285714,20.0
2015-10-01,3.047933333333334,49.0
2015-11-01,3.1000000000000005,26.0
2015-12-01,3.1000000000000005,47.0
2016-01-01,3.689999999999999,49.0
2016-02-01,3.6799363636363625,62.0
2016-03-01,3.650000000000001,57.0
2016-04-01,3.590000000000001,56.0
2016-05-01,3.5900000000000003,33.0
2016-06-01,3.5884458874458898,67.0
2016-07-01,3.5732272727272716,82.0
2016-08-01,3.5650833333333325,47.0
2016-09-01,3.5474545454545447,48.0
2016-10-01,3.3526449275362307,116.0
2016-11-01,3.2440711805555544,112.0
2016-12-01,3.544083333333332,45.0
2017-01-01,3.6457894736842094,59.0
2017-02-01,3.3338139160705977,0.0
2017-03-01,3.388804347826088,69.0
2017-04-01,3.3699999999999997,21.0
2017-05-01,3.484166666666668,33.0
2017-06-01,3.4900000000000015,42.0
2017-07-01,3.3338139160705977,0.0
2017-08-01,3.4798160714285715,113.0
2017-09-01,3.48,6.0
2017-10-01,3.3338139160705977,0.0
2017-11-01,3.2735789473684216,37.0
2017-12-01,3.051375,11.0
2018-01-01,3.3338139160705977,0.0
2018-02-01,3.3338139160705977,0.0
2018-03-01,3.4799999999999995,48.0
2018-04-01,3.3338139160705977,0.0
2018-05-01,3.3338139160705977,0.0
2018-06-01,3.3338139160705977,0.0
2018-07-01,3.3338139160705977,0.0
2018-08-01,3.3338139160705977,0.0
2018-09-01,3.3338139160705977,0.0
2018-10-01,3.3338139160705977,0.0
2018-11-01,3.3338139160705977,0.0
2018-12-01,3.3338139160705977,0.0
