month,Price,quantity
2014-01-01,2.122070359662885,0.0
2014-02-01,2.122070359662885,0.0
2014-03-01,2.122070359662885,0.0
2014-04-01,2.23,17.0
2014-05-01,2.228979591836734,55.0
2014-06-01,2.0605227272727276,79.0
2014-07-01,2.2,1.0
2014-08-01,1.5769230769230769,288.0
2014-09-01,2.207692307692307,60.0
2014-10-01,2.2199999999999998,75.0
2014-11-01,2.22,22.0
2014-12-01,2.2361538461538464,39.0
2015-01-01,1.9017181168038315,152.0
2015-02-01,2.122070359662885,0.0
2015-03-01,2.122070359662885,0.0
2015-04-01,2.122070359662885,0.0
2015-05-01,1.8928571428571428,123.0
2015-06-01,1.614347826086957,98.0
2015-07-01,2.25,87.0
2015-08-01,1.9372727272727275,136.0
2015-09-01,2.25,101.0
2015-10-01,2.25,79.0
2015-11-01,2.0318181818181817,60.0
2015-12-01,1.5695470085470087,218.0
2016-01-01,2.25,46.0
2016-02-01,1.916590909090909,120.0
2016-03-01,2.25,54.0
2016-04-01,2.115,31.0
2016-05-01,2.2210989010989004,70.0
2016-06-01,1.834625000000001,187.0
2016-07-01,1.9766666666666668,29.0
2016-08-01,2.2199999999999993,96.0
2016-09-01,2.2199999999999998,95.0
2016-10-01,2.1978382704756543,137.0
2016-11-01,2.1587432126696826,211.0
2016-12-01,2.2199999999999998,64.0
2017-01-01,1.825828632478632,300.0
2017-02-01,2.213231481481481,116.0
2017-03-01,2.0938015873015865,99.0
2017-04-01,2.122070359662885,0.0
2017-05-01,2.2186234567901226,78.0
2017-06-01,2.1553846153846146,102.0
2017-07-01,2.0333333333333328,197.0
2017-08-01,2.2199999999999993,115.0
2017-09-01,2.2199999999999993,83.0
2017-10-01,2.1550000000000007,146.0
2017-11-01,2.170689655172415,144.0
2017-12-01,2.0528240740740733,85.0
2018-01-01,2.2199999999999993,121.0
2018-02-01,1.7667797700338872,234.0
2018-03-01,2.2400000000000015,89.0
2018-04-01,2.1785000000000005,129.0
2018-05-01,1.715524027777777,288.0
2018-06-01,2.2199999999999993,98.0
2018-07-01,2.148015442890443,138.0
2018-08-01,2.298051282051282,95.0
2018-09-01,2.401183127572017,188.0
2018-10-01,2.111690123456791,223.0
2018-11-01,2.667227777777777,193.0
2018-12-01,2.6856451612903216,124.0
