month,Price,quantity
2014-01-01,1.8674111111111114,119
2014-02-01,2.12,49
2014-03-01,2.12,49
2014-04-01,2.1487999999999987,75
2014-05-01,2.479999999999999,53
2014-06-01,2.310652873563218,124
2014-07-01,2.4143333333333334,126
2014-08-01,2.320645161290323,159
2014-09-01,2.517283333333334,66
2014-10-01,2.5220312500000004,48
2014-11-01,2.2524038461538463,104
2014-12-01,2.3995833333333336,22
2015-01-01,2.5,40
2015-02-01,2.5182608695652173,57
2015-03-01,2.64,65
2015-04-01,2.64,58
2015-05-01,2.6104444444444446,48
2015-06-01,2.531857142857143,113
2015-07-01,2.4601916666666668,284
2015-08-01,2.5908602150537625,241
2015-09-01,2.6579310344827567,112
2015-10-01,2.6000000000000005,75
2015-11-01,2.5332000000000003,18
2015-12-01,2.4998214285714293,92
2016-01-01,2.3538214285714285,127
2016-02-01,2.3623049382716057,82
2016-03-01,2.4293093596059108,109
2016-04-01,2.4555099999999985,120
2016-05-01,2.3494258064516127,324
2016-06-01,2.5195223744292226,315
2016-07-01,2.5351773399014776,142
2016-08-01,2.4320804232804236,209
2016-09-01,2.4900000000000007,103
2016-10-01,2.561946666666669,114
2016-11-01,2.578354597701151,115
2016-12-01,2.5537888888888887,107
2017-01-01,2.6038421052631584,67
2017-02-01,2.5976658163265314,126
2017-03-01,2.6516068965517254,113
2017-04-01,2.596394531008021,419
2017-05-01,2.4970952380952385,96
2017-06-01,2.7038461538461536,101
2017-07-01,2.7455341880341875,79
2017-08-01,2.8478409090909094,57
2017-09-01,2.848560606060607,86
2017-10-01,2.906354166666668,68
2017-11-01,3.1999999999999997,31
2017-12-01,3.1947368421052644,40
2018-01-01,2.9824333098845606,239
2018-02-01,3.120263511342458,98
2018-03-01,3.2299999999999995,53
2018-04-01,3.161676470588234,35
2018-05-01,3.0157199675324677,81
2018-06-01,3.078396969696969,80
2018-07-01,3.111266071428572,79
2018-08-01,3.1260875000000006,36
2018-09-01,3.1936000000000013,72
2018-10-01,2.9683477662337663,185
2018-11-01,3.2086243589743595,99
2018-12-01,3.1103943331603428,183
