month,Price,quantity
2014-01-01,2.0958630473812265,0.0
2014-02-01,2.0958630473812265,0.0
2014-03-01,2.0958630473812265,0.0
2014-04-01,2.0958630473812265,0.0
2014-05-01,2.0958630473812265,0.0
2014-06-01,2.0958630473812265,0.0
2014-07-01,2.0958630473812265,0.0
2014-08-01,2.0958630473812265,0.0
2014-09-01,2.0958630473812265,0.0
2014-10-01,2.0958630473812265,0.0
2014-11-01,2.0958630473812265,0.0
2014-12-01,2.0958630473812265,0.0
2015-01-01,2.0958630473812265,0.0
2015-02-01,2.0958630473812265,0.0
2015-03-01,2.0958630473812265,0.0
2015-04-01,2.0958630473812265,0.0
2015-05-01,2.0958630473812265,0.0
2015-06-01,2.0958630473812265,0.0
2015-07-01,2.0958630473812265,0.0
2015-08-01,2.0958630473812265,0.0
2015-09-01,2.0958630473812265,0.0
2015-10-01,2.0958630473812265,0.0
2015-11-01,1.6572727272727272,29.0
2015-12-01,1.6440000000000001,18.0
2016-01-01,2.05,1.0
2016-02-01,2.0958630473812265,0.0
2016-03-01,2.0958630473812265,0.0
2016-04-01,2.0500000000000003,11.0
2016-05-01,1.95,12.0
2016-06-01,2.0958630473812265,0.0
2016-07-01,2.0500000000000003,10.0
2016-08-01,1.9762500000000003,11.0
2016-09-01,1.8906111111111115,35.0
2016-10-01,2.0500000000000003,33.0
2016-11-01,2.0363333333333338,24.0
2016-12-01,2.042678571428572,28.0
2017-01-01,1.9598684210526318,40.0
2017-02-01,2.009473684210526,33.0
2017-03-01,2.2199999999999998,30.0
2017-04-01,2.2199999999999998,26.0
2017-05-01,2.2199999999999998,29.0
2017-06-01,2.1998181818181815,13.0
2017-07-01,2.22,11.0
2017-08-01,2.2199999999999998,14.0
2017-09-01,2.1739999999999995,24.0
2017-10-01,2.0736363636363633,18.0
2017-11-01,2.2199999999999998,22.0
2017-12-01,2.211461538461538,17.0
2018-01-01,1.8987416149068326,67.0
2018-02-01,2.0684444444444448,28.0
2018-03-01,2.240000000000001,25.0
2018-04-01,2.24,11.0
2018-05-01,2.2240000000000006,16.0
2018-06-01,2.24,8.0
2018-07-01,2.173333333333334,21.0
2018-08-01,2.0883333333333347,27.0
2018-09-01,2.2400000000000007,14.0
2018-10-01,2.1999999999999997,17.0
2018-11-01,2.2000000000000006,35.0
2018-12-01,2.19695,33.0
