month,Price,quantity
2014-01-01,0.35859033268998763,0.0
2014-02-01,0.35859033268998763,0.0
2014-03-01,0.35859033268998763,0.0
2014-04-01,0.35859033268998763,0.0
2014-05-01,0.35859033268998763,0.0
2014-06-01,0.35859033268998763,0.0
2014-07-01,0.35859033268998763,0.0
2014-08-01,0.35859033268998763,0.0
2014-09-01,0.35859033268998763,0.0
2014-10-01,0.35859033268998763,0.0
2014-11-01,0.35859033268998763,0.0
2014-12-01,0.35859033268998763,0.0
2015-01-01,0.35859033268998763,0.0
2015-02-01,0.35859033268998763,0.0
2015-03-01,0.35859033268998763,0.0
2015-04-01,0.35859033268998763,0.0
2015-05-01,0.35859033268998763,0.0
2015-06-01,0.35859033268998763,0.0
2015-07-01,0.35859033268998763,0.0
2015-08-01,0.35859033268998763,0.0
2015-09-01,0.35859033268998763,0.0
2015-10-01,0.35859033268998763,0.0
2015-11-01,0.35859033268998763,0.0
2015-12-01,0.35859033268998763,0.0
2016-01-01,0.35859033268998763,0.0
2016-02-01,0.35859033268998763,0.0
2016-03-01,0.35859033268998763,0.0
2016-04-01,0.35859033268998763,0.0
2016-05-01,0.35859033268998763,0.0
2016-06-01,0.35859033268998763,0.0
2016-07-01,0.35859033268998763,0.0
2016-08-01,0.35859033268998763,0.0
2016-09-01,0.35859033268998763,0.0
2016-10-01,0.35859033268998763,0.0
2016-11-01,0.35859033268998763,0.0
2016-12-01,0.35859033268998763,0.0
2017-01-01,0.35859033268998763,0.0
2017-02-01,0.3497165991902833,382.0
2017-03-01,0.3499999999999998,444.0
2017-04-01,0.34999999999999987,307.0
2017-05-01,0.34999999999999987,437.0
2017-06-01,0.3475181818181817,232.0
2017-07-01,0.34999999999999987,348.0
2017-08-01,0.34999999999999987,230.0
2017-09-01,0.35,209.0
2017-10-01,0.3497015942028984,287.0
2017-11-01,0.3581818181818183,240.0
2017-12-01,0.35595000000000004,239.0
2018-01-01,0.3597796296296296,338.0
2018-02-01,0.3460136831542477,709.0
2018-03-01,0.35960395402298845,791.0
2018-04-01,0.35997814207650275,750.0
2018-05-01,0.35728532965398324,976.0
2018-06-01,0.3589810405643739,375.0
2018-07-01,0.3794444444444443,299.0
2018-08-01,0.3668342857142857,836.0
2018-09-01,0.37723695887385134,957.0
2018-10-01,0.3826864581196582,1350.0
2018-11-01,0.38483260869565206,582.0
2018-12-01,0.35383292352691714,1306.0
