month,Price,quantity
2014-01-01,2.670588235294117,52.0
2014-02-01,2.6721052631578943,50.0
2014-03-01,2.680000000000001,90.0
2014-04-01,2.687499999999999,48.0
2014-05-01,2.676049999999999,47.0
2014-06-01,2.4805068581780545,97.0
2014-07-01,2.6857368421052623,68.0
2014-08-01,2.512727272727272,38.0
2014-09-01,2.689999999999999,42.0
2014-10-01,2.673125000000001,40.0
2014-11-01,2.6020689655172426,141.0
2014-12-01,2.662883333333334,75.0
2015-01-01,2.5509090909090917,94.0
2015-02-01,2.376633333333333,50.0
2015-03-01,2.82,50.0
2015-04-01,2.5260223214285706,130.0
2015-05-01,2.80037037037037,70.0
2015-06-01,2.284770535714285,97.0
2015-07-01,2.8047465277777777,148.0
2015-08-01,2.7845,32.0
2015-09-01,2.7481824843049574,0.0
2015-10-01,2.790072463768116,48.0
2015-11-01,2.819999999999999,72.0
2015-12-01,2.6763235294117655,53.0
2016-01-01,2.620988888888889,49.0
2016-02-01,2.7319047619047616,30.0
2016-03-01,2.6751363636363643,49.0
2016-04-01,2.6849999999999996,28.0
2016-05-01,2.80875,48.0
2016-06-01,2.665833333333334,150.0
2016-07-01,2.82,35.0
2016-08-01,2.723550000000001,37.0
2016-09-01,2.6397440000000008,52.0
2016-10-01,2.653333333333334,63.0
2016-11-01,2.6812638888888896,55.0
2016-12-01,2.495994884910487,89.0
2017-01-01,2.849474358974358,69.0
2017-02-01,2.869999999999999,53.0
2017-03-01,2.8699999999999997,58.0
2017-04-01,2.805472222222222,45.0
2017-05-01,2.633081550856551,211.0
2017-06-01,2.8513474777034555,123.0
2017-07-01,2.7806679999999995,54.0
2017-08-01,2.8642599999999994,59.0
2017-09-01,2.87,32.0
2017-10-01,2.8672403846153847,70.0
2017-11-01,2.8657647058823525,37.0
2017-12-01,2.847257763975155,86.0
2018-01-01,2.7455724637681156,48.0
2018-02-01,2.860439958592132,67.0
2018-03-01,2.9,13.0
2018-04-01,2.878846153846153,33.0
2018-05-01,2.6070575948251333,296.0
2018-06-01,2.922948788875598,191.0
2018-07-01,3.0907692307692307,47.0
2018-08-01,3.0220370370370375,69.0
2018-09-01,3.0400000000000014,64.0
2018-10-01,2.8942847222222223,63.0
2018-11-01,3.0371047619047613,39.0
2018-12-01,3.0400000000000005,92.0
