month,Price,quantity
2014-01-01,2.69,33.0
2014-02-01,2.6091818181818187,23.0
2014-03-01,2.6477228070175434,40.0
2014-04-01,2.689999999999999,41.0
2014-05-01,2.2536363636363643,51.0
2014-06-01,2.5355151515151517,48.0
2014-07-01,2.69,4.0
2014-08-01,2.6999999999999997,24.0
2014-09-01,2.6999999999999997,48.0
2014-10-01,2.6999999999999997,24.0
2014-11-01,2.6999999999999997,24.0
2014-12-01,2.810601488950312,0.0
2015-01-01,2.6999999999999997,24.0
2015-02-01,2.7800000000000007,24.0
2015-03-01,2.850000000000001,44.0
2015-04-01,2.850000000000001,39.0
2015-05-01,2.8500000000000005,20.0
2015-06-01,2.6048480392156868,41.0
2015-07-01,2.850000000000001,47.0
2015-08-01,2.799114285714286,25.0
2015-09-01,2.810601488950312,0.0
2015-10-01,2.84323076923077,35.0
2015-11-01,2.8500000000000005,13.0
2015-12-01,2.850000000000001,24.0
2016-01-01,2.9900000000000007,19.0
2016-02-01,2.990000000000001,23.0
2016-03-01,2.9224999999999994,30.0
2016-04-01,2.899999999999999,24.0
2016-05-01,2.7899999999999996,24.0
2016-06-01,2.9600000000000004,23.0
2016-07-01,2.9111428571428566,31.0
2016-08-01,2.8999999999999995,22.0
2016-09-01,2.683333333333333,12.0
2016-10-01,2.598,56.0
2016-11-01,2.4801511111111116,55.0
2016-12-01,2.64,18.0
2017-01-01,2.7704166666666676,33.0
2017-02-01,2.8766136363636368,19.0
2017-03-01,2.833791666666665,49.0
2017-04-01,2.8699782608695648,43.0
2017-05-01,2.7069285714285707,28.0
2017-06-01,2.8637499999999996,21.0
2017-07-01,2.899999999999999,38.0
2017-08-01,2.8972115384615384,81.0
2017-09-01,2.816899999999999,49.0
2017-10-01,2.8842391304347816,49.0
2017-11-01,2.819349999999999,50.0
2017-12-01,2.8592199999999997,57.0
2018-01-01,2.82575,49.0
2018-02-01,2.9265434782608697,46.0
2018-03-01,2.8995606060606067,57.0
2018-04-01,2.916312500000001,46.0
2018-05-01,2.979287037037037,74.0
2018-06-01,2.9541875000000015,80.0
2018-07-01,2.979166666666668,65.0
2018-08-01,2.990000000000001,51.0
2018-09-01,2.988103846153847,75.0
2018-10-01,2.9691987179487187,49.0
2018-11-01,2.9900000000000007,20.0
2018-12-01,2.9900000000000007,53.0
