month,Price,quantity
2014-01-01,5.2849810127617145,0.0
2014-02-01,5.2849810127617145,0.0
2014-03-01,5.2849810127617145,0.0
2014-04-01,5.2849810127617145,0.0
2014-05-01,4.29,10.0
2014-06-01,5.2849810127617145,0.0
2014-07-01,3.990000000000001,40.0
2014-08-01,5.2849810127617145,0.0
2014-09-01,5.3999999999999995,10.0
2014-10-01,4.731764705882353,36.0
2014-11-01,5.28,14.0
2014-12-01,5.28,9.0
2015-01-01,4.491666666666668,39.0
2015-02-01,5.368,14.0
2015-03-01,5.023333333333334,21.0
2015-04-01,4.9399999999999995,28.0
2015-05-01,5.489999999999999,23.0
2015-06-01,4.8900000000000015,19.0
2015-07-01,4.580545454545453,48.0
2015-08-01,5.292857142857144,8.0
2015-09-01,5.450000000000001,11.0
2015-10-01,5.450000000000001,9.0
2015-11-01,4.934000000000001,24.0
2015-12-01,5.450000000000001,17.0
2016-01-01,4.031818181818182,20.0
2016-02-01,5.2849810127617145,0.0
2016-03-01,4.29,20.0
2016-04-01,4.79,19.0
2016-05-01,4.91076923076923,21.0
2016-06-01,5.54,10.0
2016-07-01,4.802105263157896,49.0
2016-08-01,5.62,20.0
2016-09-01,5.464705882352942,25.0
2016-10-01,5.4423076923076925,25.0
2016-11-01,5.62,5.0
2016-12-01,5.60751111111111,22.0
2017-01-01,5.305000000000001,21.0
2017-02-01,5.4624999999999995,16.0
2017-03-01,5.5699999999999985,16.0
2017-04-01,5.2849810127617145,0.0
2017-05-01,5.619999999999999,9.0
2017-06-01,5.568571428571427,21.0
2017-07-01,5.008181818181818,18.0
2017-08-01,5.692777777777778,27.0
2017-09-01,4.7672727272727276,17.0
2017-10-01,5.5672727272727265,14.0
2017-11-01,5.465,18.0
2017-12-01,5.219583333333334,18.0
2018-01-01,5.428125000000001,22.0
2018-02-01,5.29,6.0
2018-03-01,6.1899999999999995,13.0
2018-04-01,5.91857142857143,24.0
2018-05-01,4.953333333333333,14.0
2018-06-01,6.260000000000001,7.0
2018-07-01,6.259999999999999,10.0
2018-08-01,6.259999999999999,12.0
2018-09-01,5.526078947368423,35.0
2018-10-01,5.50313725490196,33.0
2018-11-01,6.259999999999999,17.0
2018-12-01,5.272222222222221,34.0
