month,Price,quantity
2014-01-01,5.955727180724763,0.0
2014-02-01,5.955727180724763,0.0
2014-03-01,5.955727180724763,0.0
2014-04-01,5.955727180724763,0.0
2014-05-01,5.955727180724763,0.0
2014-06-01,5.955727180724763,0.0
2014-07-01,5.955727180724763,0.0
2014-08-01,5.955727180724763,0.0
2014-09-01,5.955727180724763,0.0
2014-10-01,5.955727180724763,0.0
2014-11-01,5.955727180724763,0.0
2014-12-01,6.46,0.0
2015-01-01,5.955727180724763,0.0
2015-02-01,5.955727180724763,0.0
2015-03-01,0.0,0.0
2015-04-01,5.955727180724763,0.0
2015-05-01,5.955727180724763,0.0
2015-06-01,6.49,6.0
2015-07-01,6.031818181818181,13.0
2015-08-01,6.490000000000001,18.0
2015-09-01,6.1294444444444425,18.0
2015-10-01,6.023333333333333,11.0
2015-11-01,6.49,6.0
2015-12-01,6.49,15.0
2016-01-01,5.4303888888888885,9.0
2016-02-01,5.577750000000001,14.0
2016-03-01,6.49,3.0
2016-04-01,5.955727180724763,0.0
2016-05-01,6.36,3.0
2016-06-01,6.36,2.0
2016-07-01,6.36,22.0
2016-08-01,6.36,31.0
2016-09-01,6.36,6.0
2016-10-01,6.36,4.0
2016-11-01,5.886666666666667,15.0
2016-12-01,5.703,4.0
2017-01-01,6.13075,13.0
2017-02-01,6.36,13.0
2017-03-01,6.36,9.0
2017-04-01,6.36,4.0
2017-05-01,6.36,12.0
2017-06-01,4.7980793650793645,34.0
2017-07-01,6.126363636363635,42.0
2017-08-01,6.160000000000002,38.0
2017-09-01,6.34,5.0
2017-10-01,6.34,2.0
2017-11-01,6.340000000000001,12.0
2017-12-01,4.556394444444444,54.0
2018-01-01,5.924545454545456,20.0
2018-02-01,6.365714285714285,9.0
2018-03-01,4.464528070175439,88.0
2018-04-01,6.230588235294117,35.0
2018-05-01,5.7147499999999996,12.0
2018-06-01,6.189416666666666,22.0
2018-07-01,6.3355555555555565,33.0
2018-08-01,6.920000000000001,12.0
2018-09-01,5.955727180724763,0.0
2018-10-01,5.955727180724763,0.0
2018-11-01,5.955727180724763,0.0
2018-12-01,5.955727180724763,0.0
