month,Price,quantity
2014-01-01,0.10000000000000003,797
2014-02-01,0.10000000000000002,446
2014-03-01,0.10335429636533083,1004
2014-04-01,0.10896491228070178,307
2014-05-01,0.10999999999999997,750
2014-06-01,0.10887857800759254,498
2014-07-01,0.10922263736263733,471
2014-08-01,0.09973484848484847,284
2014-09-01,0.09811538992408561,560
2014-10-01,0.10423076923076922,624
2014-11-01,0.10493645833333334,707
2014-12-01,0.10457969639468691,822
2015-01-01,0.10500000000000001,746
2015-02-01,0.105,492
2015-03-01,0.10775106118868796,786
2015-04-01,0.10980307692307692,588
2015-05-01,0.10999999999999997,832
2015-06-01,0.11000000000000001,422
2015-07-01,0.10999999999999997,595
2015-08-01,0.10999999999999997,883
2015-09-01,0.11000000000000003,261
2015-10-01,0.10991315136476425,844
2015-11-01,0.10992962962962963,651
2015-12-01,0.1092542735042735,736
2016-01-01,0.10986015325670495,774
2016-02-01,0.10854285737921718,878
2016-03-01,0.1311313628899836,644
2016-04-01,0.165,705
2016-05-01,0.165,664
2016-06-01,0.16475491452991456,655
2016-07-01,0.1646642105263158,474
2016-08-01,0.16468200992555834,460
2016-09-01,0.16410919540229887,779
2016-10-01,0.16454875880032332,701
2016-11-01,0.16492024691358023,634
2016-12-01,0.16467584997439835,754
2017-01-01,0.15813015359356516,829
2017-02-01,0.15197847222222213,597
2017-03-01,0.15429489125528137,830
2017-04-01,0.15478162931839398,363
2017-05-01,0.15419889192359104,433
2017-06-01,0.15487430959844747,471
2017-07-01,0.1543298059964726,336
2017-08-01,0.15471215646346256,557
2017-09-01,0.1523559735283873,538
2017-10-01,0.15068025269937038,517
2017-11-01,0.1505076923076923,428
2017-12-01,0.15262325469035148,628
2018-01-01,0.19159425632846683,567
2018-02-01,0.2115628681077694,550
2018-03-01,0.21468907835273074,524
2018-04-01,0.21385930014430007,384
2018-05-01,0.2140468848574885,424
2018-06-01,0.21408648164162428,278
2018-07-01,0.21364566821465425,388
2018-08-01,0.21412600168350163,444
2018-09-01,0.21241588862925062,378
2018-10-01,0.2146453968253967,670
2018-11-01,0.21489523809523803,360
2018-12-01,0.21330698989245675,449
