month,Price,quantity
2014-01-01,2.2410289855072465,55.0
2014-02-01,2.25,49.0
2014-03-01,2.25,61.0
2014-04-01,2.25,54.0
2014-05-01,2.25,48.0
2014-06-01,2.1166506238859175,58.0
2014-07-01,2.25,17.0
2014-08-01,2.49698484848485,48.0
2014-09-01,2.63,39.0
2014-10-01,2.6268750000000005,56.0
2014-11-01,2.630000000000001,60.0
2014-12-01,2.6299999999999994,32.0
2015-01-01,2.6950000000000007,85.0
2015-02-01,3.005000000000001,68.0
2015-03-01,3.0050000000000003,73.0
2015-04-01,3.0050000000000003,65.0
2015-05-01,3.005,70.0
2015-06-01,3.005000000000001,57.0
2015-07-01,3.005,47.0
2015-08-01,3.0050000000000003,35.0
2015-09-01,2.993578947368422,29.0
2015-10-01,2.915999999999999,52.0
2015-11-01,3.0099999999999993,57.0
2015-12-01,2.981407894736842,51.0
2016-01-01,3.008260869565218,57.0
2016-02-01,3.0050000000000003,44.0
2016-03-01,3.005,50.0
2016-04-01,3.005,42.0
2016-05-01,3.0050000000000003,47.0
2016-06-01,2.8976,29.0
2016-07-01,3.0049999999999994,19.0
2016-08-01,3.0049999999999994,29.0
2016-09-01,2.9069572519064617,0.0
2016-10-01,3.0049999999999994,48.0
2016-11-01,3.005000000000001,71.0
2016-12-01,2.8948571428571426,42.0
2017-01-01,3.0049999999999994,38.0
2017-02-01,3.0049999999999994,60.0
2017-03-01,2.9886999999999992,42.0
2017-04-01,2.931447368421053,51.0
2017-05-01,3.005000000000001,50.0
2017-06-01,3.0050000000000003,40.0
2017-07-01,3.087236842105262,53.0
2017-08-01,3.1499999999999995,26.0
2017-09-01,3.149999999999999,38.0
2017-10-01,3.1499999999999995,38.0
2017-11-01,3.15,22.0
2017-12-01,3.149999999999999,35.0
2018-01-01,2.9269230769230767,26.0
2018-02-01,3.1750000000000003,13.0
2018-03-01,3.1750000000000003,24.0
2018-04-01,3.1750000000000003,14.0
2018-05-01,3.175,28.0
2018-06-01,3.103944444444445,13.0
2018-07-01,3.1750000000000003,21.0
2018-08-01,3.1636818181818183,22.0
2018-09-01,3.1750000000000003,30.0
2018-10-01,3.1285000000000003,23.0
2018-11-01,3.174999999999999,38.0
2018-12-01,3.0918,16.0
