month,Price,quantity
2014-01-01,0.7308039215686273,94
2014-02-01,0.7349999999999998,121
2014-03-01,0.7349999999999998,177
2014-04-01,0.8000000000000003,149
2014-05-01,0.7896333333333339,245
2014-06-01,0.7777466666666667,131
2014-07-01,0.7785555555555557,132
2014-08-01,0.7945447619047614,443
2014-09-01,0.7717555555555554,239
2014-10-01,0.8029999999999999,141
2014-11-01,0.8100000000000002,23
2014-12-01,0.81,4
2015-01-01,0.804574074074074,176
2015-02-01,0.8100000000000003,60
2015-03-01,0.7982666666666671,192
2015-04-01,0.8139655172413794,173
2015-05-01,0.7626616568914958,675
2015-06-01,0.8150000000000001,231
2015-07-01,0.8150000000000001,99
2015-08-01,0.8748333333333329,166
2015-09-01,0.8078780736461253,690
2015-10-01,0.8054128241200486,275
2015-11-01,0.7992499999999997,418
2015-12-01,0.8014813664596272,201
2016-01-01,0.8031426282051279,118
2016-02-01,0.7933455555555555,101
2016-03-01,0.7550487754361004,912
2016-04-01,0.859302298850575,209
2016-05-01,0.938992831541219,209
2016-06-01,0.8999999999999998,118
2016-07-01,0.8874941176470591,162
2016-08-01,0.9261111111111108,141
2016-09-01,0.9280200501253131,151
2016-10-01,0.9326424595644712,252
2016-11-01,0.9560000000000001,126
2016-12-01,0.9787,166
2017-01-01,0.9288894009216593,200
2017-02-01,0.9378506410256409,171
2017-03-01,0.8995124639890953,935
2017-04-01,0.9364994051611417,279
2017-05-01,0.98,26
2017-06-01,0.9021263558500323,366
2017-07-01,0.9892747252747248,258
2017-08-01,1.0029296343537417,229
2017-09-01,0.9820974025974029,120
2017-10-01,0.9707232361566325,247
2017-11-01,0.9387566937119677,272
2017-12-01,0.9424999999999999,99
2018-01-01,1.0890916666666668,113
2018-02-01,1.0997946103042258,234
2018-03-01,1.1031377777777782,179
2018-04-01,1.1321624396135264,194
2018-05-01,1.1274467253176923,190
2018-06-01,1.1279513957307052,121
2018-07-01,1.1160921240050266,174
2018-08-01,1.1283098290598281,285
2018-09-01,1.1262447927551371,290
2018-10-01,1.1244606881706731,316
2018-11-01,1.12850819088319,213
2018-12-01,1.0392153750469726,335
