month,Price,quantity
2014-01-01,1.8589609293763696,0.0
2014-02-01,1.8589609293763696,0.0
2014-03-01,1.8589609293763696,0.0
2014-04-01,1.8589609293763696,0.0
2014-05-01,1.8589609293763696,0.0
2014-06-01,1.8589609293763696,0.0
2014-07-01,1.8589609293763696,0.0
2014-08-01,1.8589609293763696,0.0
2014-09-01,1.53,13.0
2014-10-01,1.8657499999999998,47.0
2014-11-01,1.925,33.0
2014-12-01,1.79115,30.0
2015-01-01,1.7115789473684215,43.0
2015-02-01,1.9702941176470592,30.0
2015-03-01,1.8643478260869575,42.0
2015-04-01,1.828863636363637,40.0
2015-05-01,1.7847916666666677,49.0
2015-06-01,1.969688888888888,55.0
2015-07-01,1.79,36.0
2015-08-01,1.8779999999999994,47.0
2015-09-01,1.78,63.0
2015-10-01,1.8999999999999992,25.0
2015-11-01,1.7759999999999996,25.0
2015-12-01,1.8999999999999995,21.0
2016-01-01,1.8999999999999995,28.0
2016-02-01,1.8827272727272726,17.0
2016-03-01,1.8120357142857144,25.0
2016-04-01,1.8050000000000002,30.0
2016-05-01,1.8050000000000002,29.0
2016-06-01,1.805,19.0
2016-07-01,1.805,4.0
2016-08-01,1.7558823529411764,24.0
2016-09-01,1.6792142857142858,20.0
2016-10-01,1.8012500000000002,22.0
2016-11-01,1.792727272727273,23.0
2016-12-01,1.7200000000000002,20.0
2017-01-01,1.7199999999999995,31.0
2017-02-01,1.6798666666666664,23.0
2017-03-01,1.6678611111111108,25.0
2017-04-01,1.7200000000000002,17.0
2017-05-01,1.5362222222222224,18.0
2017-06-01,1.7199999999999998,24.0
2017-07-01,1.7200000000000002,12.0
2017-08-01,1.7200000000000002,14.0
2017-09-01,1.5574999999999997,42.0
2017-10-01,1.58,18.0
2017-11-01,1.9600000000000004,8.0
2017-12-01,1.9600000000000006,23.0
2018-01-01,1.9311538461538464,18.0
2018-02-01,1.9800000000000002,13.0
2018-03-01,1.7003125000000001,10.0
2018-04-01,1.9799999999999998,7.0
2018-05-01,1.8837500000000005,9.0
2018-06-01,2.26,3.0
2018-07-01,2.26,5.0
2018-08-01,2.26,12.0
2018-09-01,2.2599999999999993,15.0
2018-10-01,2.26,8.0
2018-11-01,2.26,7.0
2018-12-01,2.26,9.0
