month,Price,quantity
2014-01-01,2.6942095843726985,0.0
2014-02-01,2.6942095843726985,0.0
2014-03-01,2.6942095843726985,0.0
2014-04-01,2.6942095843726985,0.0
2014-05-01,2.6942095843726985,0.0
2014-06-01,2.6942095843726985,0.0
2014-07-01,2.6942095843726985,0.0
2014-08-01,2.6942095843726985,0.0
2014-09-01,2.203232142857143,136.0
2014-10-01,2.3076545435378444,246.0
2014-11-01,2.218,13.0
2014-12-01,2.3011804511278187,56.0
2015-01-01,2.410614814814815,73.0
2015-02-01,2.5175,45.0
2015-03-01,2.630371794871795,69.0
2015-04-01,2.6350652173913045,49.0
2015-05-01,2.6295448275862072,73.0
2015-06-01,2.524205128205129,96.0
2015-07-01,2.3622103448275866,133.0
2015-08-01,2.5912177419354827,118.0
2015-09-01,2.652755555555554,104.0
2015-10-01,2.577241379310345,111.0
2015-11-01,2.5849464285714285,102.0
2015-12-01,2.5400000000000005,76.0
2016-01-01,2.345607407407407,105.0
2016-02-01,2.4371818181818186,51.0
2016-03-01,2.4599655172413786,73.0
2016-04-01,2.473268498168497,239.0
2016-05-01,2.3481241167434717,401.0
2016-06-01,2.515555555555555,64.0
2016-07-01,2.524800000000001,104.0
2016-08-01,2.4092379310344834,129.0
2016-09-01,2.4861637931034486,123.0
2016-10-01,2.5374913793103464,94.0
2016-11-01,2.5737619047619065,85.0
2016-12-01,2.496688095238095,99.0
2017-01-01,2.610909677419356,107.0
2017-02-01,2.6700000000000013,120.0
2017-03-01,2.6498444444444456,98.0
2017-04-01,2.547752835436169,178.0
2017-05-01,2.523805224660397,123.0
2017-06-01,2.69,50.0
2017-07-01,2.781645833333334,54.0
2017-08-01,2.8235416666666664,80.0
2017-09-01,2.8500000000000005,67.0
2017-10-01,2.926153846153847,70.0
2017-11-01,3.147362318840581,52.0
2017-12-01,3.1407455197132625,120.0
2018-01-01,2.9780660033485025,171.0
2018-02-01,3.0729079680735945,166.0
2018-03-01,3.195762698412699,123.0
2018-04-01,3.228745454545453,85.0
2018-05-01,3.0699320987654315,159.0
2018-06-01,3.1197542857142846,109.0
2018-07-01,3.132266666666666,83.0
2018-08-01,3.1300000000000003,36.0
2018-09-01,3.1830064102564117,66.0
2018-10-01,3.0028153797289674,199.0
2018-11-01,3.1872425925925936,113.0
2018-12-01,3.143051075268818,125.0
