month,Price,quantity
2014-01-01,1.9138043478260867,101
2014-02-01,2.133333333333333,46
2014-03-01,2.1200000000000006,23
2014-04-01,2.1488888888888886,26
2014-05-01,2.48,14
2014-06-01,2.242459750566893,75
2014-07-01,2.420854166666667,44
2014-08-01,2.3212962962962966,64
2014-09-01,2.520227272727273,39
2014-10-01,2.5234000000000005,61
2014-11-01,2.2359318181818186,60
2014-12-01,2.4224,51
2015-01-01,2.4669166666666666,52
2015-02-01,2.445159090909091,36
2015-03-01,2.64,38
2015-04-01,2.64,26
2015-05-01,2.64,36
2015-06-01,2.4807500000000005,37
2015-07-01,2.4242105263157905,44
2015-08-01,2.6022222222222218,37
2015-09-01,2.656842105263157,44
2015-10-01,2.6,48
2015-11-01,2.6000000000000005,34
2015-12-01,2.5419259259259266,73
2016-01-01,2.3365550847457626,259
2016-02-01,2.4440382352941183,58
2016-03-01,2.428039999999999,48
2016-04-01,2.479999999999999,54
2016-05-01,2.3687096774193552,129
2016-06-01,2.5250000000000004,15
2016-07-01,2.5604825396825404,49
2016-08-01,2.419416666666667,151
2016-09-01,2.487558823529413,62
2016-10-01,2.590000000000001,52
2016-11-01,2.564380952380953,47
2016-12-01,2.519177083333334,66
2017-01-01,2.6124230769230783,61
2017-02-01,2.6409357142857153,90
2017-03-01,2.666291666666668,92
2017-04-01,2.606984375,34
2017-05-01,2.47758295111751,105
2017-06-01,2.6537941176470587,25
2017-07-01,2.768081140350878,73
2017-08-01,2.8072857142857153,74
2017-09-01,2.8454603174603186,47
2017-10-01,2.897441666666668,67
2017-11-01,3.1911111111111126,70
2017-12-01,3.133188596491229,43
2018-01-01,2.918393965517241,86
2018-02-01,3.0755598484848488,59
2018-03-01,3.168924242424241,37
2018-04-01,3.222285714285713,46
2018-05-01,3.0646111111111107,58
2018-06-01,3.094814814814814,48
2018-07-01,3.1366000000000014,37
2018-08-01,3.1157500000000002,45
2018-09-01,3.1466739130434793,42
2018-10-01,2.9827063492063486,45
2018-11-01,3.2164791666666677,44
2018-12-01,3.170779166666667,40
