month,Price,quantity
2014-01-01,3.649999999999999,21.0
2014-02-01,3.674545454545455,18.0
2014-03-01,3.258,12.0
2014-04-01,3.7899999999999996,12.0
2014-05-01,3.620000000000001,31.0
2014-06-01,3.4812083333333326,45.0
2014-07-01,3.5175461538461543,38.0
2014-08-01,3.7407692307692306,35.0
2014-09-01,3.517368421052633,55.0
2014-10-01,3.87,12.0
2014-11-01,3.779317692468351,0.0
2014-12-01,3.779317692468351,0.0
2015-01-01,3.779317692468351,0.0
2015-02-01,3.779317692468351,0.0
2015-03-01,3.779317692468351,0.0
2015-04-01,3.779317692468351,0.0
2015-05-01,3.779317692468351,0.0
2015-06-01,3.779317692468351,0.0
2015-07-01,3.779317692468351,0.0
2015-08-01,3.779317692468351,0.0
2015-09-01,3.779317692468351,0.0
2015-10-01,3.779317692468351,0.0
2015-11-01,3.779317692468351,0.0
2015-12-01,3.779317692468351,0.0
2016-01-01,3.779317692468351,0.0
2016-02-01,3.779317692468351,0.0
2016-03-01,3.779317692468351,0.0
2016-04-01,3.779317692468351,0.0
2016-05-01,3.779317692468351,0.0
2016-06-01,3.779317692468351,0.0
2016-07-01,3.779317692468351,0.0
2016-08-01,3.779317692468351,0.0
2016-09-01,3.779317692468351,0.0
2016-10-01,3.779317692468351,0.0
2016-11-01,3.779317692468351,0.0
2016-12-01,3.779317692468351,0.0
2017-01-01,3.779317692468351,0.0
2017-02-01,3.779317692468351,0.0
2017-03-01,3.779317692468351,0.0
2017-04-01,3.779317692468351,0.0
2017-05-01,3.779317692468351,0.0
2017-06-01,3.779317692468351,0.0
2017-07-01,3.779317692468351,0.0
2017-08-01,3.779317692468351,0.0
2017-09-01,3.779317692468351,0.0
2017-10-01,3.779317692468351,0.0
2017-11-01,3.779317692468351,0.0
2017-12-01,3.779317692468351,0.0
2018-01-01,3.779317692468351,0.0
2018-02-01,3.779317692468351,0.0
2018-03-01,3.779317692468351,0.0
2018-04-01,3.779317692468351,0.0
2018-05-01,3.779317692468351,0.0
2018-06-01,3.779317692468351,0.0
2018-07-01,4.372222222222224,12.0
2018-08-01,3.7854545454545456,36.0
2018-09-01,3.779317692468351,0.0
2018-10-01,3.779317692468351,0.0
2018-11-01,4.283333333333334,8.0
2018-12-01,4.35,4.0
