month,Price,quantity
2014-01-01,13.618749999999995,61
2014-02-01,13.744285714285713,23
2014-03-01,12.698520202020209,107
2014-04-01,14.828421052631576,73
2014-05-01,15.879999999999997,19
2014-06-01,15.563047619047618,38
2014-07-01,15.58361111111111,26
2014-08-01,16.211538461538456,21
2014-09-01,16.301999999999996,17
2014-10-01,15.177711111111112,69
2014-11-01,16.319999999999997,20
2014-12-01,16.319999999999997,31
2015-01-01,14.461764705882347,68
2015-02-01,15.464999999999998,28
2015-03-01,15.30230769230769,23
2015-04-01,14.806466666666664,33
2015-05-01,15.32782608695652,47
2015-06-01,14.896470588235296,44
2015-07-01,15.563749999999995,33
2015-08-01,14.940869565217389,108
2015-09-01,16.319999999999997,18
2015-10-01,16.319999999999997,22
2015-11-01,16.2235294117647,20
2015-12-01,16.319999999999997,20
2016-01-01,15.65454545454545,15
2016-02-01,14.787294117647052,81
2016-03-01,16.319999999999997,26
2016-04-01,16.319999999999997,21
2016-05-01,14.722267606060607,193
2016-06-01,14.382785756726934,103
2016-07-01,16.855500000000003,18
2016-08-01,17.827499999999997,45
2016-09-01,16.586479020979013,124
2016-10-01,17.25610714285714,44
2016-11-01,17.153999999999996,53
2016-12-01,18.09,17
2017-01-01,16.381546153846156,127
2017-02-01,19.13,14
2017-03-01,17.971666666666664,50
2017-04-01,20.0,12
2017-05-01,19.93277777777778,23
2017-06-01,19.04693333333333,25
2017-07-01,19.565217391304348,45
2017-08-01,20.0,27
2017-09-01,19.754416666666668,9
2017-10-01,19.119999999999994,15
2017-11-01,19.273999999999997,15
2017-12-01,17.561392156862752,45
2018-01-01,19.790833333333335,14
2018-02-01,19.61708571428571,21
2018-03-01,17.6269358974359,25
2018-04-01,20.0,6
2018-05-01,18.144461538461538,17
2018-06-01,20.0,15
2018-07-01,19.661428571428576,25
2018-08-01,18.227272727272734,54
2018-09-01,19.77522222222222,16
2018-10-01,18.43711111111111,15
2018-11-01,20.768,11
2018-12-01,20.445714285714285,7
