month,Price,quantity
2014-01-01,53.065383364473966,0.0
2014-02-01,53.065383364473966,0.0
2014-03-01,53.065383364473966,0.0
2014-04-01,53.065383364473966,0.0
2014-05-01,53.065383364473966,0.0
2014-06-01,53.065383364473966,0.0
2014-07-01,53.065383364473966,0.0
2014-08-01,53.065383364473966,0.0
2014-09-01,53.065383364473966,0.0
2014-10-01,53.065383364473966,0.0
2014-11-01,53.065383364473966,0.0
2014-12-01,53.065383364473966,0.0
2015-01-01,53.065383364473966,0.0
2015-02-01,53.065383364473966,0.0
2015-03-01,53.065383364473966,0.0
2015-04-01,49.90202764976959,0.0
2015-05-01,49.901548270428066,2.0
2015-06-01,49.9028717948718,0.0
2015-07-01,48.915642298693136,3.0
2015-08-01,53.065383364473966,0.0
2015-09-01,53.065383364473966,0.0
2015-10-01,49.902,0.0
2015-11-01,49.90199089026709,4.0
2015-12-01,42.017464500073196,2.0
2016-01-01,53.065383364473966,0.0
2016-02-01,48.48305404314448,2.0
2016-03-01,49.90176485954882,0.0
2016-04-01,49.897391216657,3.0
2016-05-01,49.89866749762583,2.0
2016-06-01,53.065383364473966,0.0
2016-07-01,53.065383364473966,0.0
2016-08-01,49.92145054945054,1.0
2016-09-01,49.909659110304254,0.0
2016-10-01,49.38383779774756,2.0
2016-11-01,49.90505465060499,1.0
2016-12-01,49.908045396632346,2.0
2017-01-01,49.91216839576048,1.0
2017-02-01,49.8984646953,1.0
2017-03-01,49.896408105582076,3.0
2017-04-01,49.897481864953846,1.0
2017-05-01,49.90745879066555,1.0
2017-06-01,51.318409586056625,0.0
2017-07-01,51.604418397253546,1.0
2017-08-01,51.59947974730583,1.0
2017-09-01,57.51483922387959,1.0
2017-10-01,57.51220517679007,4.0
2017-11-01,57.31070228812675,1.0
2017-12-01,56.89478619579758,6.0
2018-01-01,57.29923363718484,1.0
2018-02-01,57.50944950224779,4.0
2018-03-01,50.737857277840234,4.0
2018-04-01,55.0387715320046,1.0
2018-05-01,57.51233315669118,2.0
2018-06-01,59.648894101150134,2.0
2018-07-01,60.43607022607023,0.0
2018-08-01,60.525849094214195,2.0
2018-09-01,60.5147609742678,1.0
2018-10-01,64.7074351838573,4.0
2018-11-01,64.70000353566492,4.0
2018-12-01,53.065383364473966,0.0
